Latitudinal Weather Analysis
618 unique cities
Location: Grand Gaube, MU. City ID: 934479
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=wolmaranstad,za

Location: Brae, GB. City ID: 2654970
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=brae,gb

Location: Lavrentiya, RU. City ID: 4031637
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=lavrentiya,ru

Location: Nishihara, JP. City ID: 1850144
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=nishihara,jp

Location: Hjelset, NO. City ID: 3152548
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=hjelset,no

Location: Port Macquarie, AU. City ID: 2152659
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=port+macquarie,au

Location: zarakes, gr has no weather data
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=zarakes,gr

Location: Miandrivazo, MG. City ID: 1059051
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=miandrivazo,mg

Location: Katsuura, JP. City ID: 1865309
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=katsuura,jp

Location: Erenhot, CN. City ID: 2037485
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=erenhot,cn

Location: Bocas del Toro, PA. City ID: 3713959
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=bocas+del+toro,pa

Location: bolshegrivskoye, ru has no weather data
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=bolshegrivskoye,ru

Location: Talnakh, RU. City ID: 1490256
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=talnakh,ru

Location: Aranos, NA. City ID: 3358666
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=aranos,na

Location: Comodoro Rivadavia, AR. City ID: 3860443
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=comodoro+rivadavia,ar

Location: Morehead, PG. City ID: 2090495
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=morehead,pg

Location: Aloleng, PH. City ID: 1731298
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=aloleng,ph

Location: Pakxan, LA. City ID: 1655140
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=pakxan,la

Location: Sovetskiy, RU. City ID: 490040
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=sovetskiy,ru

Location: Fortuna, US. City ID: 5563839
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=fortuna,us

Location: Cibadak, ID. City ID: 1629710
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=cibadak,id

Location: Sao Simao, BR. City ID: 3448197
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=sao+simao,br

Location: Gornozavodsk, RU. City ID: 559752
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=gornozavodsk,ru

Location: Tres Arroyos, AR. City ID: 3833859
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=tres+arroyos,ar

Location: Asbe Teferi, ET. City ID: 343402
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=asbe+teferi,et

Location: Molina, CL. City ID: 3879627
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=molina,cl

Location: Swan River, CA. City ID: 6160362
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=swan+river,ca

Location: Gidole, ET. City ID: 336526
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=gidole,et

Location: ijaki, ki has no weather data
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=ijaki,ki

Location: Mayumba, GA. City ID: 2399001
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=mayumba,ga

Location: Digras, IN. City ID: 1272596
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=digras,in

Location: Bangui, CF. City ID: 2389853
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=bangui,cf

Location: Aden, YE. City ID: 415189
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=aden,ye

Location: Bonthe, SL. City ID: 2409914
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=bonthe,sl

Location: Karpathos, GR. City ID: 260895
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=karpathos,gr

Location: Lisala, CD. City ID: 211734
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=lisala,cd

Location: Te Anau, NZ. City ID: 2181625
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=te+anau,nz

Location: Svetlogorsk, RU. City ID: 584051
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=svetlogorsk,ru

Location: Biak, ID. City ID: 1637001
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=biak,id

Location: Road Town, VG. City ID: 3577430
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=road+town,vg

Location: Abbeville, FR. City ID: 3038789
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=abbeville,fr

Location: Batang Berjuntai, MY. City ID: 1732892
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=batang+berjuntai,my

Location: Taltal, CL. City ID: 3870243
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=taltal,cl

Location: Port Alberni, CA. City ID: 6111632
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=port+alberni,ca

Location: Dzhankoy, UA. City ID: 709334
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=dzhankoy,ua

Location: Seoul, KR. City ID: 1835848
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=seoul,kr

Location: Licheng, CN. City ID: 1803790
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=licheng,cn

Location: longlac, ca has no weather data
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=longlac,ca

Location: Tessalit, ML. City ID: 2449893
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=tessalit,ml

Location: La Asuncion, VE. City ID: 3480908
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=la+asuncion,ve

Location: Cajnice, BA. City ID: 3202895
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=cajnice,ba

Location: Jamame, SO. City ID: 56399
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=jamame,so

Location: Tangjiazhuang, CN. City ID: 1783626
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=tangjiazhuang,cn

Location: Howard Springs, AU. City ID: 6301965
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=howard+springs,au

Location: Kourou, GF. City ID: 3381303
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=kourou,gf

Location: Hambantota, LK. City ID: 1244926
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=hambantota,lk

Location: Gashua, NG. City ID: 2341656
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=gashua,ng

Location: Ha Tinh, VN. City ID: 1581047
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=ha+tinh,vn

Location: Cairns, AU. City ID: 2172797
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=cairns,au

Location: West Bay, KY. City ID: 3580477
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=west+bay,ky

Location: Naze, JP. City ID: 1855540
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=naze,jp

Location: goderich, sl has no weather data
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=goderich,sl

Location: Borovskoy, KZ. City ID: 1525121
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=borovskoy,kz

Location: Clarksburg, US. City ID: 4802316
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=clarksburg,us

Location: Agadir, MA. City ID: 2561668
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=agadir,ma

Location: Phan Thiet, VN. City ID: 1571058
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=phan+thiet,vn

Location: Mitsamiouli, KM. City ID: 921786
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=mitsamiouli,km

Location: Moose Factory, CA. City ID: 6078372
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=moose+factory,ca

Location: Beyneu, KZ. City ID: 610298
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=beyneu,kz

Location: Poum, NC. City ID: 2138555
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=poum,nc

Location: syracuse, it has no weather data
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=syracuse,it

Location: Gambela, ET. City ID: 337405
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=gambela,et

Location: japura, br has no weather data
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=japura,br

Location: Yulara, AU. City ID: 6355222
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=yulara,au

Location: Ribeira Grande, PT. City ID: 3372707
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=ribeira+grande,pt

Location: Lesozavodsk, RU. City ID: 2020812
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=lesozavodsk,ru

Location: Shyryayeve, UA. City ID: 694016
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=shyryayeve,ua

Location: Ketchikan, US. City ID: 5554428
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=ketchikan,us

Location: Medea, DZ. City ID: 2488835
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=medea,dz

Location: Asyut, EG. City ID: 359783
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=asyut,eg

Location: Saint-Augustin, CA. City ID: 6138501
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=saint-augustin,ca

Location: Lazaro Cardenas, MX. City ID: 3996234
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=lazaro+cardenas,mx

Location: asau, tv has no weather data
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=asau,tv

Location: Finschhafen, PG. City ID: 2097418
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=finschhafen,pg

Location: Qazanbulaq, AZ. City ID: 586112
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=qazanbulaq,az

Location: Alofi, NU. City ID: 4036284
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=alofi,nu

Location: Saint-Pierre, PM. City ID: 3424934
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=saint-pierre,pm

Location: huazolotitlan, mx has no weather data
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=huazolotitlan,mx

Location: Nara, ML. City ID: 6779095
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=nara,ml

Location: Srednekolymsk, RU. City ID: 2121025
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=srednekolymsk,ru

Location: Ramanuj Ganj, IN. City ID: 1258731
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=ramanuj+ganj,in

Location: Vilyuysk, RU. City ID: 2013392
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=vilyuysk,ru

Location: Palauig, PH. City ID: 1696188
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=palauig,ph

Location: Kashan, IR. City ID: 128477
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=kashan,ir

Location: Campbellsville, US. City ID: 4286717
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=campbellsville,us

Location: Khasan, RU. City ID: 2039557
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=khasan,ru

Location: Snezhnogorsk, RU. City ID: 795243
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=snezhnogorsk,ru

Location: Pignon, HT. City ID: 3718834
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=pignon,ht

Location: Cukai, MY. City ID: 1732945
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=cukai,my

Location: Along, IN. City ID: 1278969
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=along,in

Location: Roebourne, AU. City ID: 2062276
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=roebourne,au

Location: scottsburgh, za has no weather data
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=scottsburgh,za

Location: Meadow Lake, CA. City ID: 6071421
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=meadow+lake,ca

Location: Marfino, RU. City ID: 503977
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=marfino,ru

Location: Aksu, CN. City ID: 1529660
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=aksu,cn

Location: Diamantino, BR. City ID: 3464724
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=diamantino,br

Location: Piacabucu, BR. City ID: 3454005
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=piacabucu,br

Location: khonuu, ru has no weather data
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=khonuu,ru

Location: Verkhnyaya Inta, RU. City ID: 1487332
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=verkhnyaya+inta,ru

Location: Trairi, BR. City ID: 3386177
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=trairi,br

Location: Matagami, CA. City ID: 6067747
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=matagami,ca

Location: Touros, BR. City ID: 3386213
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=touros,br

Location: Minab, IR. City ID: 123941
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=minab,ir

Location: parras, mx has no weather data
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=parras,mx

Location: cabo rojo, us has no weather data
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=cabo+rojo,us

Location: San Cristobal, EC. City ID: 3652567
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=san+cristobal,ec

Location: laguna, br has no weather data
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=laguna,br

Location: Muravlenko, RU. City ID: 1540711
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=muravlenko,ru

Location: Navalmoral de la Mata, ES. City ID: 2513324
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=navalmoral+de+la+mata,es

Location: mrirt, ma has no weather data
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=mrirt,ma

Location: Tymovskoye, RU. City ID: 2120334
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=tymovskoye,ru

Location: Hammerfest, NO. City ID: 779683
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=hammerfest,no

Location: Chubbuck, US. City ID: 5588842
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=chubbuck,us

Location: chagda, ru has no weather data
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=chagda,ru

Location: acarau, br has no weather data
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=acarau,br

Location: Maposeni, TZ. City ID: 878073
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=maposeni,tz

Location: Worland, US. City ID: 5843495
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=worland,us

Location: Lumby, CA. City ID: 6061958
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=lumby,ca

Location: kemijarvi, fi has no weather data
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=kemijarvi,fi

Location: Shubarshi, KZ. City ID: 608270
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=shubarshi,kz

Location: Knysna, ZA. City ID: 988698
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=knysna,za

Location: Sumbe, AO. City ID: 3346015
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=sumbe,ao

Location: Balarampur, IN. City ID: 1277634
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=balarampur,in

Location: Fatezh, RU. City ID: 563300
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=fatezh,ru

Location: Cabedelo, BR. City ID: 3404558
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=cabedelo,br

Location: Askino, RU. City ID: 580577
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=askino,ru

Location: Gimli, CA. City ID: 5961417
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=gimli,ca

Location: Mackay, AU. City ID: 2159220
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=mackay,au

Location: Praia, CV. City ID: 3374333
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=praia,cv

Location: Shebalino, RU. City ID: 1492299
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=shebalino,ru

Location: requena, pe has no weather data
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=requena,pe

Location: Arman, RU. City ID: 2127060
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=arman,ru

Location: Marawi, SD. City ID: 370481
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=marawi,sd

Location: Palembang, ID. City ID: 1633070
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=palembang,id

Location: Rio Sereno, PA. City ID: 3701810
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=rio+sereno,pa

Location: Cookeville, US. City ID: 4615145
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=cookeville,us

Location: Icod de los Vinos, ES. City ID: 2516474
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=icod+de+los+vinos,es

Location: Rio Gallegos, AR. City ID: 3838859
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=rio+gallegos,ar

Location: Middelburg, ZA. City ID: 976361
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=middelburg,za

Location: ginda, er has no weather data
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=ginda,er

Location: Shaoguan, CN. City ID: 1795874
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=shaoguan,cn

Location: Dafeng, CN. City ID: 1813088
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=dafeng,cn

Location: Laje, BR. City ID: 3456450
http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=8a3a0fd86ccd3117b69e5a75b54b43bf&q=laje,br

Found by Open Weather Map: 537
Not found by Open Weather Map: 81

Location: Mys Shmidta, Chukotka Autonomous Okrug, Russia, 689350
https://maps.googleapis.com/maps/api/geocode/json?address=mys+shmidta&sensor=false&components=country:ru&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Mata'ura, French Polynesia
https://maps.googleapis.com/maps/api/geocode/json?address=mataura&sensor=false&components=country:pf&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

